"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,05/06/2022 21:16:00,"ZHR-LAPTOP","haozh","An STK EOIR license exists but the Earth Hi Res Imagery file (""C:\Program Files\AGI\STK 12\EOIR_Databases\MaterialMaps\earthHiRes.dat"") could not be found. Indicating EOIR has not been installed."
3,"Default",0,"AgStkInitObj.cpp",2226,05/06/2022 21:16:00,"ZHR-LAPTOP","haozh","STK Radar Advanced Environment license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1889,05/06/2022 21:16:00,"ZHR-LAPTOP","haozh","STK Space Environment and Effects Tool license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1892,05/06/2022 21:16:00,"ZHR-LAPTOP","haozh","Install or Update STK SEET to match the STK version 12.2.0."
1,"MsgWnd",0,"",0,05/06/2022 21:16:02,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2017b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1332,05/06/2022 21:16:02,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1512,05/06/2022 21:16:02,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",1004,05/06/2022 21:16:03,"ZHR-LAPTOP","haozh","STK TIREM license present; but a valid TIREM install was not found. Install STK/TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",923,05/06/2022 21:16:03,"ZHR-LAPTOP","haozh","STK Communications License for Urban Propagation Extension present; but a valid install was not found.  Install Urban Propagation Extension."
1,"Default",0,"AgScriptManager.cpp",530,05/06/2022 21:16:25,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,05/06/2022 21:16:25,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
