"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,06/17/2024 17:03:50,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,06/17/2024 17:03:51,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,06/17/2024 17:03:51,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,06/17/2024 17:03:55,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,06/17/2024 17:03:56,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,06/17/2024 17:04:34,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,06/17/2024 17:04:34,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"Default",0,"AgPropagatorComponentManager.cpp",1933,06/17/2024 17:04:47,"ZHR-LAPTOP","haozh","Engine Model Plugin registration error: CSharp Engine Example"
3,"Default",0,"AgPropagatorComponentManager.cpp",1936,06/17/2024 17:04:47,"ZHR-LAPTOP","haozh","AGI.Astrogator.Plugin.Examples.EngineModeling.CSharp.Example1 is not registered as a COM component."
4,"MsgWnd",0,"",0,06/17/2024 17:04:55,"ZHR-LAPTOP","haozh","Satellite using SPICE propagator cannot propagate: SPICE: Cannot open spice file D:\chrome_download\1000068 (1).bsp."
4,"MsgWnd",0,"",0,06/17/2024 17:04:55,"ZHR-LAPTOP","haozh","Satellite using SPICE propagator cannot propagate: SPICE: Cannot open spice file D:\chrome_download\1000068 (1).bsp."
4,"Default",0,"AgVeExtPrp.cpp",218,06/17/2024 17:04:58,"ZHR-LAPTOP","haozh","Vehicle DROL: Cannot read external ephemeris file D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROL_0422.oem"
4,"Default",0,"AgVeExtPrp.cpp",218,06/17/2024 17:04:59,"ZHR-LAPTOP","haozh","Vehicle SateHist: Cannot read external ephemeris file D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem"
3,"MsgWnd",0,"AgScen.cpp",916,06/17/2024 17:06:03,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,06/17/2024 17:06:03,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
4,"Default",0,"AgVeExtPrp.cpp",218,06/17/2024 17:06:20,"ZHR-LAPTOP","haozh","Vehicle DROAB: Cannot read external ephemeris file D:\360_Clouds\DROXD\in_Orbit_Scn\oem\DROAB_All_0527.oem"
4,"Default",0,"AgVeExtPrp.cpp",218,06/17/2024 17:06:23,"ZHR-LAPTOP","haozh","Vehicle DROAB_Orginal: Cannot open external ephemeris file C:\Users\123\Desktop\20231211_2403_标称轨道_\Day_13_J2000_dro_RECON_Dv_138.93_Err_0_0_0_0_0_.e"
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
2,"Default",0,"AgGxMdl.cpp",3677,06/17/2024 17:09:16,"ZHR-LAPTOP","haozh","C:\Program Files\AGI\STK 12\STKData\VO\Models\Space\space-x_dragon.mdl: 19332 - A solar panel component/primitive is textured. This will cause the Solar Panel Tool to report incorrect values. "
3,"MsgWnd",0,"",0,06/17/2024 18:58:13,"ZHR-LAPTOP","haozh","Invalid style item, ""C3_Moon"", has been removed from output."
3,"MsgWnd",0,"",0,06/17/2024 18:58:55,"ZHR-LAPTOP","haozh","Invalid style item, ""Copy_of_C3_Energy"", has been removed from output."
3,"MsgWnd",0,"",0,06/17/2024 18:59:06,"ZHR-LAPTOP","haozh","Invalid style item, ""C3_Moon"", has been removed from output."
3,"MsgWnd",0,"",0,06/17/2024 18:59:15,"ZHR-LAPTOP","haozh","Invalid style item, ""Copy_of_C3_Energy"", has been removed from output."
3,"MsgWnd",0,"",0,06/17/2024 18:59:21,"ZHR-LAPTOP","haozh","Invalid style item, ""Copy_of_C3_Energy""."
3,"MsgWnd",0,"",0,06/17/2024 19:02:20,"ZHR-LAPTOP","haozh","Invalid style item, ""C3_Moon"", has been removed from output."
